ActivityName,district_name,tehsil_name,ucs,training_type,no_partcpnt,attend_m,attend_f,new_partcpnt,duration,t_venue,water_avail,func_wash,tmat_agenda,tmar_tsheet,tmar_vaccvial,tmar_rmap,tmar_fm,tmar_chalk,tmar_other,p_briefed,aic_sit,vacc_admin_videos,stall_method,sk_ipc,sk_vacc_administration,sk_finger_mark,sk_door_chalk,sk_data_record,sk_gender_mainstream,sop_ipc,sop_vacc_administration,sop_finger_mark,sop_door_chalk,sop_data_record,sop_gender_mainstream,qa,feedback,ttmv2_picture,stall_comm,stall_visiting,stall_guid,vacc_mang_vvm,stall_visiting_process,stall_pfm,stall_guid_fm,stall_board,stall_doorm,stall_guid_door,stall_tely_pana,stall_fill_telly,stall_guid_data_r,stall_afp,stall_payment_p,local_lang,local_lang_guideline,field_activity,field_demonstration
SNID May 2026,MOHMAND,PANDIALI,PANDIALI,smt,20,11,9,2,240,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,KABUL RIVER,mt,29,5,24,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SMT,HAZARKHWANI 2,cbv,22,0,22,23,300,1,0,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,ABDULLAH JAN,cbv,18,18,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,mt,21,5,1,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
SNID May 2026,MOHMAND,EKKAGHUND,EKKAGHUND,mt,25,1,24,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,LANDI KOTAL,MIRDAD KHEL,cbv,23,23,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,MATTANI,SHEIKH MOHAMMADI,cbv,13,0,13,0,220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,TEHKAL PAYAN,cbv,23,23,23,0,160,1,1,1,1,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,PALOSI,cbv,13,0,13,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,GANDHERI,mt,27,3,21,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,HALEEMZAI,KASSI,mt,24,16,8,2,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SMT,YAKATOOT 2,cbv,12,0,11,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,HAYAT ABAD 1,cbv,22,0,22,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,mt,16,2,14,1,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,AMANGARH,smt,22,22,22,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SADDAR,MUSAZAI,cbv,16,0,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,PESHAWAR,CITY,PAWAKA,cbv,13,13,13,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SMT,HAZARKHWANI 1,cbv,13,0,13,0,243,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,LARAMA,cbv,17,0,17,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,TEHKAL BALA,cbv,17,0,17,0,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,HAYAT ABAD 2,cbv,24,0,24,0,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,KAKSHAL,cbv,11,0,11,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,UNIVERSITY TOWN,cbv,12,0,12,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,KHESHGI BALA,mt,24,7,17,1,301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,HAYAT ABAD 1,cbv,22,5,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,JEHANGIRA,MERA AKORA,mt,35,0,32,1,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,SHAHEEN TOWN,cbv,11,0,11,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,MATTANI,ACHINI,cbv,16,2,14,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,SHAH ALAM,PAJAGI,cbv,20,19,19,0,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
SNID May 2026,PESHAWAR,CITY,MEHAL TERAI 2,cbv,20,20,20,0,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,MATTANI,SHEIKHAN,cbv,13,0,13,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,MATTANI,PISHTAKHARA,cbv,14,0,14,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,PABBI,SHAKOT,mt,18,3,16,1,270,1,1,0,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
SNID May 2026,NOWSHERA,JEHANGIRA,AKORA KHATTAK,mt,28,2,26,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,HALEEMZAI,KAMALI,smt,26,14,12,2,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,AMBAR,CHARGOLAI,mt,16,12,0,2,200,1,0,1,1,1,1,0,1,1,0,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,PESHAWAR,SMT,DEH BAHADAR,cbv,18,18,18,0,190,,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1
SNID May 2026,MOHMAND,BAIZAI,WARSAK,mt,8,1,0,0,210,1,0,0,1,1,1,0,0,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
SNID May 2026,MOHMAND,BAIZAI,GHANAM SHAH,mt,31,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,0,0
SNID May 2026,NOWSHERA,PABBI,JALOZAI,mt,25,25,0,1,270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,BARA,SPEEN QABAR,cbv,15,15,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,HASAN GARHI 1,cbv,17,0,17,1,230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,SUFAID DHERI,cbv,21,0,21,21,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,DHERI KATTI KHEL,mt,27,2,23,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,PESHAWAR,CITY,HAYAT ABAD 2,cbv,21,2,18,20,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,BARA BANDA,mt,28,1,27,1,297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,NOWSHERA,NOWSHERA,BADRASHI,mt,24,0,24,4,210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,KHYBER,JAMRUD,SHAH KAS A,cbv,18,18,0,0,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID May 2026,MOHMAND,PARANG GHAAR,ASGHAR,mt,11,3,8,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID Sep 2026,KHYBER,TIRAH MAIDAN,SHALOBAR TIRAH,,5,5,0,0,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL B TIRAH:MALAKDIN KHEL A TIRAH,,13,13,0,0,180,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL B TIRAH:MALAKDIN KHEL A TIRAH,,13,13,0,10,180,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,MALAKANDHER,,29,29,19,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,BARA,SPEEN QABAR,,15,15,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,BARA,AKAKHEL MAIRA,,24,24,0,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,BARA,NOGAZI BABA:SHALOBAR,,27,27,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,BARA,MILWARD B,,19,19,0,0,150,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,,20,20,18,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,DHERI KATTI KHEL,,27,26,23,4,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,BADRASHI,,24,22,22,2,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,PABBI,AKBARPURA:MOHIB BANDA,,26,23,23,1,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,AZAKHEL BALA,,27,27,26,1,280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,RASHAKAI,,25,25,24,1,240,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,JEHANGIRA,JEHANGIRA,,25,26,25,3,275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,SHABQADAR,DAULAT PURA,,33,30,30,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,JAMRUD,SHAH KAS B,,26,26,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,TEHKAL BALA,,16,16,16,0,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,TANGI,SHODAAG,cbv,22,0,22,1,240,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SNID Sep 2026,KHYBER,TIRAH MAIDAN,ZAKHAKHEL TIRAH,,13,13,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,KHESHGI PAYAN,,25,23,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,JAMRUD,GHUNDI B,,39,39,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,TANGI,GANDHERI,,30,30,24,0,340,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,CHARSADDA,KHANMAI,,19,19,17,2,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,UNIVERSITY TOWN,,24,24,24,1,270,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SADDAR,MARYAM ZAI:BADABER HUREZAI,,20,20,17,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,CHARSADDA,AGRA,,28,28,26,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,AMANGARH,,20,22,22,2,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,PALOSI,,26,26,26,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,LANDI KOTAL,STATION,,17,15,3,0,160,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SADDAR,ADEZAI,,24,24,20,0,240,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,ZIARAT KAKA SAHIB,,23,27,12,1,210,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,MALAKANDHER,,20,20,15,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,MATTANI,MATTANI:SULEMAN KHEIL,,15,14,14,0,240,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,,32,32,3,7,240,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,SAFI LAKARO,SANDO KHEL,,32,32,2,7,300,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,JAMRUD,TIDI BAZAR,,20,20,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,HALEEMZAI,GHALLANAI,,19,12,5,1,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,PIRPAI,,18,19,18,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,JAMRUD,PAINDI LALMA:MIA MORCHA,,23,22,0,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,EKKAGHUND,AQRAB DAG,,25,23,23,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,TIRAH MAIDAN,MALAKDIN KHEL B TIRAH,,12,12,0,0,210,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SHAH ALAM,GULBELA,,16,16,16,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,BARA,FORT SLOPE,,17,16,0,0,180,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,CHARSADDA,BAHLOLA,,23,23,22,2,240,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,NOWSHERA,NOWSHERA,NAWA KALY,,27,27,24,0,240,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SMT,YAKATOOT 3,,25,25,25,3,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,MATTANI,PISHTAKHARA,,15,15,15,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,CITY,SUFAID DHERI,,21,20,20,0,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SHAH ALAM,KANIZA,,29,29,29,0,270,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SADDAR,MERA KACHORI,,23,23,23,0,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,CHARSADA,TANGI,ABAZAI,,29,29,23,2,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,EKKAGHUND,EKKAGHUND,,26,23,20,2,250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,SMT,BHANA MARI,,15,15,15,2,245,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,MOHMAND,EKKAGHUND,EKKAGHUND,,26,23,20,2,250,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,PESHAWAR,HASSAN KHEL,MANDAI,,30,21,0,1,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,JAMRUD,TIDI BAZAR,,20,20,0,0,190,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,
SNID Sep 2026,KHYBER,LANDI KOTAL,SHEIKHMAL KHEL,,19,19,0,0,175,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,
